id	modified	language	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	eventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23808	2015-02-26 05:52:34.636793	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-T009a-23808	MIG-T009a-23808	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1913	1913	36.96815	-3.41940	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23826	2015-02-26 05:52:35.386397	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23826	MIG-P007-23826	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P007-23862	2015-02-26 05:52:36.5445	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P007-23862	MIG-P007-23862	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1793	1793	36.95995	-3.42277	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23879	2015-02-26 05:52:36.913475	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23879	MIG-P003-23879	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23888	2015-02-26 05:52:37.144445	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23888	MIG-P003-23888	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P003-23902	2015-02-26 05:52:37.376653	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P003-23902	MIG-P003-23902	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1830	1830	36.95796	-3.43444	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P001-23918	2015-02-26 05:52:37.792846	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P001-23918	MIG-P001-23918	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1811	1811	36.95735	-3.43397	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P027-23940	2015-02-26 05:52:38.409977	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P027-23940	MIG-P027-23940	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1849	1849	36.96268	-3.42251	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P027-23956	2015-02-26 05:52:38.926216	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P027-23956	MIG-P027-23956	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1849	1849	36.96268	-3.42251	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P027-23969	2015-02-26 05:52:39.360398	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P027-23969	MIG-P027-23969	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1849	1849	36.96268	-3.42251	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P027-23990	2015-02-26 05:52:40.195683	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P027-23990	MIG-P027-23990	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1849	1849	36.96268	-3.42251	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D002p-24039	2015-02-26 05:52:41.585168	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D002p-24039	MIG-D002p-24039	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1778	1778	36.96795	-3.41267	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P005-24064	2015-02-26 05:52:42.29354	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P005-24064	MIG-P005-24064	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1878	1878	36.96737	-3.41808	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P020-24097	2015-02-26 05:52:43.393516	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P020-24097	MIG-P020-24097	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1889	1889	36.96760	-3.41852	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P020-24112	2015-02-26 05:52:43.915747	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P020-24112	MIG-P020-24112	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1889	1889	36.96760	-3.41852	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P024-24130	2015-02-26 05:52:44.544289	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P024-24130	MIG-P024-24130	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1858	1858	36.96516	-3.41995	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P034-24189	2015-02-26 05:52:46.487465	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P034-24189	MIG-P034-24189	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1851	1851	36.96665	-3.41711	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P034-24206	2015-02-26 05:52:46.86148	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P034-24206	MIG-P034-24206	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1851	1851	36.96665	-3.41711	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P034-24224	2015-02-26 05:52:47.436844	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P034-24224	MIG-P034-24224	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1851	1851	36.96665	-3.41711	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P034-24241	2015-02-26 05:52:48.063189	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P034-24241	MIG-P034-24241	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1851	1851	36.96665	-3.41711	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P016-24251	2015-02-26 05:52:48.395668	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P016-24251	MIG-P016-24251	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1824	1824	36.96302	-3.42097	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P016-24252	2015-02-26 05:52:48.42921	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P016-24252	MIG-P016-24252	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1824	1824	36.96302	-3.42097	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P016-24254	2015-02-26 05:52:48.494389	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P016-24254	MIG-P016-24254	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1824	1824	36.96302	-3.42097	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P016-24256	2015-02-26 05:52:48.561806	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P016-24256	MIG-P016-24256	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1824	1824	36.96302	-3.42097	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P015-24258	2015-02-26 05:52:48.628022	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P015-24258	MIG-P015-24258	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1832	1832	36.96349	-3.42145	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P018-24259	2015-02-26 05:52:48.662692	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P018-24259	MIG-P018-24259	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-11-12	2012	11	12	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1840	1840	36.96442	-3.42132	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P038-24293	2015-02-26 05:52:49.500404	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P038-24293	MIG-P038-24293	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1789	1789	36.95919	-3.42446	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P038-24315	2015-02-26 05:52:50.175831	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P038-24315	MIG-P038-24315	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1789	1789	36.95919	-3.42446	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P038-24339	2015-02-26 05:52:51.076191	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P038-24339	MIG-P038-24339	Navarro-González I, Benito de Pando BM, Zamora-Rodríguez R, Matías L	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1789	1789	36.95919	-3.42446	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D014-24428	2015-02-26 05:52:53.758397	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D014-24428	MIG-D014-24428	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1883	1883	36.97111	-3.41387	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D014-24429	2015-02-26 05:52:53.790846	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D014-24429	MIG-D014-24429	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1883	1883	36.97111	-3.41387	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D016-24465	2015-02-26 05:52:54.150923	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D016-24465	MIG-D016-24465	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1819	1819	36.97103	-3.40962	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24494	2015-02-26 05:52:54.482358	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24494	MIG-D017-24494	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24496	2015-02-26 05:52:54.548101	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24496	MIG-D017-24496	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24533	2015-02-26 05:52:54.881421	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24533	MIG-D017-24533	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24552	2015-02-26 05:52:55.240787	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24552	MIG-D017-24552	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24565	2015-02-26 05:52:55.333997	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24565	MIG-D017-24565	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24585	2015-02-26 05:52:55.43336	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24585	MIG-D017-24585	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24628	2015-02-26 05:52:56.282398	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24628	MIG-D017-24628	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D017-24650	2015-02-26 05:52:56.516092	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D017-24650	MIG-D017-24650	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1774	1774	36.96888	-3.40980	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24695	2015-02-26 05:52:57.073872	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24695	MIG-D003r-24695	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24708	2015-02-26 05:52:57.505678	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D003r-24708	MIG-D003r-24708	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1804	1804	36.96819	-3.41359	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24762	2015-02-26 05:52:58.31366	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24762	MIG-D001p-24762	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24764	2015-02-26 05:52:58.348547	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001p-24764	MIG-D001p-24764	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96709	-3.41125	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24827	2015-02-26 05:52:59.180899	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-D001r-24827	MIG-D001r-24827	Pérez-Luque AJ, Navarro-González I	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1736	1736	36.96689	-3.41157	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24865	2015-02-26 05:53:00.197355	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24865	MIG-P023-24865	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P023-24877	2015-02-26 05:53:00.748877	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P023-24877	MIG-P023-24877	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1868	1868	36.96819	-3.41691	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
urn:catalog:OBSNEV:MIGRAME:MIG-P026-24959	2015-02-26 05:53:03.78933	es	OBSNEV	MIGRAME	humanObservation	urn:catalog:OBSNEV:MIGRAME:MIG-P026-24959	MIG-P026-24959	Navarro-González I, Pérez-Luque AJ	2012-09-10	2012	9	10	Europe	España	ESP	GR	CAÑAR	Robledal de Cañar. Loma de Cañar	1892	1892	36.96899	-3.41699	EPSG:4326	5	Quercus pyrenaica Willd.	Plantae	Magnoliophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	pyrenaica		Willd.
