"","PROVINCIA","ESTADILLO","TIPO","ST","ESPECIE","PAE","FORMA","DN","DS","CRE","HT","VCC","VSC","IAVC","VLE"
"2109",18,1309,4,9,26,0,3,148.5,105.5,10,6.5,48.458562,28.605259,1.535334,0
"2110",18,1310,1,11,45,0,5,126,113,0,4.5,25.25833,20.315169,0,0
"2111",18,1310,2,9,26,0,3,132.5,107.5,24,4,31.143538,21.907887,2.442644,0
"2112",18,1310,3,11,45,0,5,119.5,105.5,0,4,21.104672,16.449311,0,0
"2113",18,1310,4,9,26,0,3,132,98,24,5,32.864144,20.606629,2.586022,0
"2114",18,1313,1,8,26,0,2,259,189,21,7,186.527186,112.266071,7.046595,0
"2115",18,1313,2,8,26,0,2,227.5,177.5,12,9,187.767061,123.420894,4.708138,0
"2116",18,1313,4,8,26,0,2,282.5,227.5,9,8,245.423453,172.642494,3.771484,0
"2117",18,1313,3,8,26,0,2,338,268,27,10,435.365472,303.024158,16.217732,0
"2118",18,1314,1,1,21,0,2,223,197,26,5.5,91.121849,75.136773,5.374531,0
"2119",18,1314,2,1,21,0,2,245,226,23,8,158.542875,139.971914,7.682267,0
"2120",18,1315,1,8,26,0,2,167.5,119.5,6,6.5,75.40205,44.771237,1.299253,0
"2121",18,1315,2,8,26,0,2,197,126,6,6.5,105.15877,53.360271,1.546414,0
"2122",18,1315,3,8,26,0,2,164,116,6,6.5,75.918721,44.540775,1.335362,0
"2123",18,1315,4,8,26,0,2,220,162,10,7.5,146.154425,90.632632,3.17425,0
"2124",18,1316,1,8,26,0,2,266,203,8,7.5,190.961049,121.988168,2.773726,0
"2125",18,1316,2,8,26,0,2,279,220,10,6.5,181.977541,124.631332,3.137483,0
"2126",18,1316,3,8,26,0,2,289.5,215.5,9,8.5,250.902779,159.272525,3.764472,0
"2127",18,1316,4,8,26,0,2,259,209,9,5,151.228704,103.699425,2.529738,0
"2128",18,1318,1,6,25,0,2,251,230,16,7.5,169.716692,137.327978,5.916432,0
"2129",18,1321,1,1,21,0,2,159.5,141.5,8,7,68.657362,56.891347,1.846481,0
"2130",18,1321,2,2,21,0,3,126,109,6,6.5,33.323278,26.806247,0.852721,0
"2131",18,1321,3,8,26,0,2,185.5,127.5,8,6.5,88.560409,49.899006,1.827869,0
"2132",18,1321,4,1,21,0,2,153.5,132.5,6,8.5,81.467018,65.363457,1.72381,0
"2133",18,1324,1,7,25,0,3,132,110,20,5.5,32.420414,23.339696,2.476806,0
"2134",18,1324,2,7,25,0,3,139,114,22,5.5,37.194613,26.265757,2.949366,0
"2135",18,1324,3,7,25,0,3,148,117,18,6,45.128807,30.444474,2.846155,0
"2136",18,1324,4,7,25,0,3,138.5,111.5,20,6,39.172875,27.03729,2.871409,0
"2137",18,1325,1,8,26,0,2,192.5,154.5,19,9,128.523266,89.198032,5.836324,0
"2138",18,1325,2,8,26,0,2,192.5,140.5,10,8.5,115.517282,70.775839,2.854237,0
"2139",18,1325,3,9,26,0,3,140,89,10,7,41.770048,21.00434,1.399706,0
"2140",18,1325,4,8,26,0,2,149,114,8,7.5,59.194942,38.63291,1.509837,0
"2141",18,1326,1,8,26,0,2,226,184,11,9.5,182.034743,126.193968,4.223874,0
"2142",18,1326,3,8,26,0,2,211,178,7,7.5,118.614805,87.486412,1.896395,0
"2143",18,1326,4,8,26,0,2,240.5,207.5,9,9.5,206.466107,153.265087,3.712493,0
"2144",18,1326,2,8,26,0,2,257.5,211.5,9,8.5,220.250601,154.329428,3.705268,0
"2145",18,1328,1,1,21,0,2,177,162,10,7.5,84.511622,72.546433,2.546201,0
"2146",18,1328,2,2,21,0,3,130,120,12,6,38.201954,33.101637,1.822655,0
"2147",18,1328,3,2,21,0,3,130,109,8,6.5,36.707805,28.426564,1.199384,0
"2148",18,1328,4,7,25,0,3,139.5,129.5,16,6,41.788898,33.91232,2.501483,0
"2149",18,1329,1,9,26,0,3,128,89,8,4,27.320769,15.647927,0.806155,0
"2150",18,1329,2,9,26,0,3,133.5,89.5,8,4,30.904554,16.801324,0.875923,0
"2151",18,1329,3,9,26,0,3,131.5,93.5,8,4,30.713763,18.151368,0.883187,0
"2152",18,1331,1,9,26,0,3,129.5,109.5,10,4.5,29.884855,22.102695,1.078186,0
"2153",18,1331,2,11,45,0,5,129.5,117.5,0,5,28.528602,23.486413,0,0
"2154",18,1331,3,9,26,0,3,136,90,16,4,31.263159,16.679047,1.669155,0
"2155",18,1331,4,9,26,0,3,126.5,103.5,24,5.5,28.663998,20.374482,2.339601,0
"2156",18,1332,1,8,26,0,2,229.5,173.5,8,7,144.961393,91.465736,2.432344,0
"2157",18,1332,2,8,26,0,2,145,112,14,7.5,56.710133,37.474707,2.523057,0
"2158",18,1332,3,8,26,0,2,154.5,113.5,16,6.5,60.5232,37.41134,2.873607,0
"2159",18,1332,4,8,26,0,2,150,114,12,6.5,57.768649,37.371232,2.154937,0
"2160",18,1334,1,9,26,0,3,131.5,99.5,10,7,35.609879,22.902279,1.266252,0
"2161",18,1334,2,9,26,0,3,166.5,119.5,8,5,53.042117,31.757024,1.215512,0
"2162",18,1334,3,8,26,0,2,161.5,123.5,12,6.5,61.47097,40.091134,2.138416,0
"2163",18,1334,4,9,26,0,3,148.5,113.5,8,6.5,45.173303,29.441796,1.155931,0
"2164",18,1335,1,8,26,0,2,184,140,12,8.5,107.582037,69.701303,3.306088,0
"2165",18,1335,2,8,26,0,2,236.5,184.5,18,8,165.18542,108.561268,5.878527,0
"2166",18,1335,3,8,26,0,2,240,187,12,9.5,211.283888,138.639135,5.031579,0
"2167",18,1335,4,8,26,0,2,221,178,14,8.5,168.601628,117.53088,5.039444,0
"2168",18,1336,1,11,45,0,5,130,121,0,4,24.871429,21.546899,0,0
"2169",18,1336,3,11,45,0,5,86,79,0,5.5,13.660555,11.527248,0,0
"2170",18,1336,2,11,45,0,5,143.5,127.5,0,5,34.851032,27.512636,0,0
"2171",18,1336,4,11,45,0,5,97,88,0,5.5,17.274331,14.217496,0,0
"2172",18,1338,1,8,26,0,2,183.5,146.5,14,6.5,87.06041,60.021176,3.105355,0
"2173",18,1338,2,8,26,0,2,313.5,252.5,15,9,341.379727,240.185028,7.791396,0
"2174",18,1338,3,8,26,0,2,196.5,161.5,10,8,119.21464,85.208564,2.887775,0
"2175",18,1338,4,8,26,0,2,259,210,11,8,208.465771,143.789649,4.239221,0
"2176",18,1339,1,7,25,0,3,128.5,111.5,16,4,28.583845,21.57049,1.840606,0
"2177",18,1339,2,7,25,0,3,137.5,121.5,10,5,34.901693,26.880089,1.376859,0
"2178",18,1339,3,7,25,0,3,135,122,16,6,38.659894,30.508658,2.382841,0
"2179",18,1339,4,7,25,0,3,135,121,12,6,37.34361,29.210993,1.774174,0
"2180",18,1341,1,8,26,0,2,165,136,20,6,60.488119,43.385461,3.318732,0
"2181",18,1341,2,9,26,0,3,158.5,121.5,28,5,49.262324,32.231101,3.780947,0
"2182",18,1341,3,9,26,0,3,153.5,108.5,36,5,48.640266,28.509904,4.742333,0
"2183",18,1341,4,9,26,0,3,190,141,20,6,76.113718,47.697547,3.66876,0
"2184",18,1342,1,6,25,0,2,138.5,118.5,20,8.5,61.268336,45.497165,4.491027,0
"2185",18,1342,2,6,25,0,2,210.5,179.5,15,8.5,148.673135,109.974694,5.754367,0
"2186",18,1342,3,6,25,0,2,162.5,130.5,14,7.5,75.753355,52.125385,3.497017,0
"2187",18,1342,4,7,25,0,3,147.5,103.5,12,6.5,47.975589,27.597722,2.100571,0
"2188",18,1344,1,11,45,0,5,80.5,71.5,0,3.5,8.957919,7.066876,0,0
"2189",18,1344,2,11,45,0,5,83,72,0,3.5,9.5084,7.155109,0,0
"2190",18,1345,1,2,21,0,3,82,73,10,4.5,9.387232,7.809873,0.576368,0
"2191",18,1345,2,11,45,0,5,118,111,0,4.5,22.225523,19.66681,0,0
"2192",18,1345,3,9,26,0,3,166.5,122.5,16,5.5,55.661905,34.476892,2.465542,0
"2193",18,1345,4,9,26,0,3,128.5,93.5,14,5,28.213953,17.213698,1.40382,0
"2194",18,1347,1,6,25,0,2,163.5,121.5,12,6.5,74.749373,46.51602,2.974082,0
"2195",18,1347,2,1,21,0,2,155,133,16,7,58.940486,46.952094,3.114589,0
"2196",18,1347,3,1,21,0,2,203.5,166.5,12,8.5,129.965038,97.59974,4.078157,0
"2197",18,1347,4,6,25,0,2,135,113,18,6.5,46.315935,33.520041,3.167473,0
"2198",18,1348,1,1,21,0,2,143.5,114.5,14,7.5,55.108714,40.070799,2.766099,0
"2199",18,1348,2,1,21,0,2,147.5,131.5,12,7,57.909613,48.258746,2.458638,0
"2200",18,1348,3,1,21,0,2,163.5,132.5,12,6.5,60.587487,44.947424,2.336801,0
"2201",18,1348,4,1,21,0,2,211,180,16,8,136.280074,107.797779,5.419043,0
"2202",18,1349,1,8,26,0,2,194.5,144.5,8,9,126.246894,79.232646,2.488606,0
"2203",18,1349,2,8,26,0,2,202,143,8,9,138.659538,81.447179,2.634612,0
"2204",18,1349,3,8,26,0,2,253,202,8,9.5,217.465549,147.165263,3.317446,0
"2205",18,1349,4,8,26,0,2,231,180,7,8.5,180.779563,118.633507,2.645313,0
"2206",18,1350,1,2,21,0,3,128,105,16,5,31.788601,23.951179,1.995149,0
"2207",18,1350,2,1,21,0,2,155,143,26,6,52.737431,45.669646,4.273701,0
"2208",18,1350,3,1,21,0,2,162.5,151.5,26,7.5,74.230716,65.017479,5.778382,0
"2209",18,1350,4,2,21,0,3,130,116,16,6,33.96372,28.332068,2.102478,0
"2210",18,1352,1,6,25,0,2,172,149,8,7,82.2944,61.986756,2.126071,0
"2211",18,1352,2,7,25,0,3,147,113,8,5,39.541892,25.732522,1.18681,0
"2212",18,1352,3,7,25,0,3,133,113,12,5,30.663208,22.585588,1.476886,0
"2213",18,1352,4,7,25,0,3,137,99,14,5.5,36.909042,22.113953,1.991399,0
"2214",18,1353,1,1,21,0,2,196,160,31,8.5,118.051224,88.397187,9.099192,0
"2215",18,1353,2,1,21,0,2,218,182,35,9,155.899118,120.085289,12.171404,0
"2216",18,1353,3,1,21,0,2,150,118,32,8.5,71.951872,51.354492,7.110529,0
"2217",18,1353,4,1,21,0,2,180,140,30,8.5,103.739609,72.936487,8.361081,0
"2218",18,1354,1,1,21,0,2,186.5,159.5,26,7,82.674786,65.595689,5.712836,0
"2219",18,1354,2,1,21,0,2,175.5,142.5,20,6.5,71.464176,53.147904,4.129593,0
"2220",18,1354,3,1,21,0,2,192.5,169.5,18,7.5,91.171267,74.890875,4.401721,0
"2221",18,1354,4,1,21,0,2,182.5,162.5,22,7.5,88.528806,73.669019,5.379771,0
"2222",18,1356,1,1,21,0,2,137,112,14,7.5,51.365222,38.533936,2.68951,0
"2223",18,1356,2,1,21,0,2,156.5,133.5,14,9,79.966533,63.249576,3.706734,0
"2224",18,1356,3,1,21,0,2,159,136,12,7.5,68.209837,54.127982,2.700346,0
"2225",18,1356,4,1,21,0,2,149.5,115.5,10,7.5,62.121578,43.286548,2.196021,0
"2226",18,1357,1,2,21,0,3,132.5,103.5,12,5.5,35.294038,24.956532,1.654675,0
"2227",18,1357,3,2,21,0,3,150.5,119.5,8,6.5,52.536312,37.957662,1.493541,0
"2228",18,1357,4,2,21,0,3,132.5,110.5,10,7,40.038712,30.799442,1.585085,0
"2229",18,1357,2,1,21,0,2,193.5,153.5,14,7.5,110.002706,79.380705,4.186207,0
"2230",18,1358,1,1,21,0,2,203,172,16,9.5,134.910275,105.831392,5.561448,0
"2231",18,1358,2,1,21,0,2,174.5,148.5,24,8.5,98.967348,78.051403,6.758086,0
"2232",18,1358,3,1,21,0,2,228,181,12,12,225.8321,165.967844,6.359644,0
"2233",18,1358,4,6,25,0,2,228.5,190.5,21,10.5,212.544794,154.56995,10.411525,0
"2234",18,1359,1,8,26,0,2,203.5,155.5,8,8.5,130.828138,85.240815,2.467991,0
"2235",18,1359,2,8,26,0,2,260.5,201.5,15,11.5,290.771621,189.021588,7.932096,0
"2236",18,1359,3,1,21,0,2,134.5,120.5,12,9,66.575348,55.793111,3.078453,0
"2237",18,1359,4,1,21,0,2,140.5,127.5,10,9,67.893369,57.72931,2.544291,0
"2238",18,1360,1,8,26,0,2,157.5,120.5,20,6,59.348549,38.731743,3.396933,0
"2239",18,1360,2,2,21,0,3,183,162,24,6,73.049545,60.380484,4.78391,0
"2240",18,1360,3,8,26,0,2,185.5,144.5,16,6.5,84.754054,56.624611,3.393517,0
"2241",18,1360,4,9,26,0,3,150,112,24,5.5,45.964696,29.042606,3.23522,0
"2242",18,1361,1,6,25,0,2,232,206,10,11.5,232.169265,181.595491,5.575612,0
"2243",18,1361,2,6,25,0,2,206.5,179.5,8,10,161.650363,122.233807,3.50285,0
"2244",18,1361,3,6,25,0,2,210,197,12,11,182.512501,149.678013,5.73771,0
"2245",18,1361,4,6,25,0,2,184,165,6,10,122.253964,95.680724,2.242095,0
"2246",18,1362,1,6,25,0,2,168.5,133.5,10,8,87.478742,59.179219,2.850501,0
"2247",18,1362,2,6,25,0,2,172.5,133.5,6,6.5,68.535783,44.993183,1.338114,0
"2248",18,1362,3,7,25,0,3,145,113,8,6.5,47.181002,31.252822,1.434651,0
"2249",18,1362,4,6,25,0,2,181,156,10,6.5,84.748941,63.465722,2.580375,0
"2250",18,1363,1,2,21,0,3,146.5,133.5,10,6.5,44.002052,37.589336,1.585452,0
"2251",18,1363,2,2,21,0,3,144,134,20,6,39.228449,34.290054,2.70182,0
"2252",18,1363,3,2,21,0,3,170,137,30,5.5,52.21279,38.457257,4.416014,0
"2253",18,1363,4,2,21,0,3,145,118,20,6.5,43.174835,32.201558,2.95566,0
"2254",18,1364,1,1,21,0,2,142,125,31,7,57.556024,47.263356,5.793622,0
"2255",18,1364,2,1,21,0,2,153,137,38,6.5,58.031225,48.602623,6.460539,0
"2256",18,1364,3,2,21,0,3,127,102,40,7.5,36.931102,27.082483,4.890451,0
"2257",18,1364,4,1,21,0,2,196,176,40,8,112.999641,94.945631,10.774962,0
"2258",18,1366,1,6,25,0,2,146,112,10,6.5,57.720825,37.461903,2.152769,0
"2259",18,1366,2,6,25,0,2,178,148,14,7.5,91.255824,65.518955,3.8723,0
"2260",18,1366,3,6,25,0,2,144,112,10,7.5,56.789689,37.522482,2.145603,0
"2261",18,1366,4,6,25,0,2,147,108,16,6.5,55.796972,34.192941,3.18684,0
"2262",18,1367,1,6,25,0,2,243.5,202.5,16,12.5,284.019517,205.929296,10.187907,0
"2263",18,1367,4,6,25,0,2,281,231,19,12.5,371.193697,270.398866,13.677661,0
"2264",18,1367,2,6,25,0,2,234,189,13,13.5,263.489725,184.321077,8.06488,0
"2265",18,1367,3,6,25,0,2,226,199,10,13.5,255.034335,197.632001,6.280869,0
"2266",18,1370,1,1,21,0,2,207.5,196.5,9,11,183.83599,163.709531,4.300517,0
"2267",18,1370,2,6,25,0,2,207.5,162.5,6,11.5,184.740322,123.142741,3.014283,0
"2268",18,1370,3,6,25,0,2,152,134,8,10,90.077128,69.195673,2.618868,0
"2269",18,1370,4,6,25,0,2,203.5,169.5,11,9.5,164.595478,118.423838,4.908418,0
"2270",18,1372,1,1,21,0,2,149,124,0,10.5,86.913309,66.682625,0,0
"2271",18,1372,2,1,21,0,2,181.5,162.5,0,11.5,145.723224,122.030068,0,0
"2272",18,1372,3,1,21,0,2,153.5,128.5,0,10.5,94.882048,73.332497,0,0
"2273",18,1372,4,1,21,0,2,190,165,0,9.5,136.093405,109.982083,0,0
"2274",18,1373,1,1,21,0,2,310.5,275.5,13,12.5,439.939214,378.461867,9.947231,0
"2275",18,1373,2,1,21,0,2,353.5,334.5,21,17.5,639.615684,597.761948,20.211792,0
"2276",18,1373,3,1,21,0,2,229,199,12,13,233.811672,192.631748,6.556905,0
"2277",18,1373,4,1,21,0,2,213,181,11,13.5,228.022809,179.513143,6.306127,0
"2278",18,1376,1,2,21,0,3,142.5,123.5,34,6.5,46.71318,37.65982,5.04227,0
"2279",18,1376,2,1,21,0,2,146,129,35,7.5,59.927892,49.425022,6.492386,0
"2280",18,1376,3,1,21,0,2,209,181,36,8,124.566991,100.336795,10.323259,0
"2281",18,1376,4,1,21,0,2,130.5,111.5,39,7,45.396,35.976067,5.794027,0
"2282",18,1390,1,2,21,0,3,134.5,115.5,36,7.5,40.333771,32.160289,4.751114,0
"2283",18,1390,2,2,21,0,3,149.5,127.5,41,7.5,51.613929,40.81288,6.190385,0
"2284",18,1390,3,2,21,0,3,131,108,46,5.5,30.726488,23.29784,4.377438,0
"2285",18,1390,4,1,21,0,2,158,136,34,8,74.523688,59.590389,7.415938,0
"2286",18,1395,1,1,21,0,2,136.5,122.5,35,7,48.600887,40.808801,5.543456,0
"2287",18,1395,2,1,21,0,2,151.5,132.5,31,7.5,63.38714,51.656557,6.057145,0
"2288",18,1395,3,2,21,0,3,135,120,33,6,41.685522,34.620141,4.584492,0
"2289",18,1395,4,2,21,0,3,128.5,107.5,30,5.5,34.067215,26.308118,3.615562,0
"2290",18,1398,1,2,21,0,3,127,109,34,6.5,32.434016,25.844377,3.821185,0
"2291",18,1398,2,2,21,0,3,134.5,112.5,35,5.5,33.899,26.172594,3.909837,0
"2292",18,1398,3,2,21,0,3,125,108,36,5,29.008094,23.300163,3.605599,0
"2293",18,1398,4,2,21,0,3,127,108,44,5.5,30.495486,24.029528,4.30651,0
"2294",18,1402,1,2,21,0,3,134,120,20,8,39.240421,32.868939,2.877327,0
"2295",18,1402,3,1,21,0,2,167,153,32,8.5,84.683744,72.77443,7.669605,0
"2296",18,1402,4,1,21,0,2,139.5,126.5,26,8,55.310479,46.9916,4.895982,0
"2297",18,1402,2,2,21,0,3,136.5,113.5,30,7,39.287263,30.110168,3.975851,0
"2298",18,1403,1,2,21,0,3,133,118,14,4.5,31.010813,25.698769,1.668036,0
"2299",18,1403,2,2,21,0,3,178.5,166.5,20,6,70.981964,62.205296,4.039659,0
"2300",18,1403,3,1,21,0,2,193,174,24,6,73.558422,62.086908,4.595486,0
"2301",18,1403,4,2,21,0,3,147,142,28,5.5,42.743604,38.848851,3.85219,0
"2302",18,1406,1,1,21,0,2,253,214,33,8,179.504864,143.089072,11.699096,0
"2303",18,1406,2,1,21,0,2,233.5,199.5,31,7,139.197847,112.343155,9.214763,0
"2304",18,1406,3,11,45,0,5,134.5,123.5,0,4,26.577838,22.408304,0,0
"2305",18,1406,4,11,45,0,5,150,133,0,5,37.99552,29.871233,0,0
"2306",18,1407,1,11,45,0,5,151.5,143.5,0,5.5,41.209845,36.97256,0,0
"2307",18,1407,2,12,45,0,4,148.5,146.5,0,5.5,25.885349,25.192796,0,0
"2308",18,1407,3,11,45,0,5,143.5,137.5,0,5.5,37.072985,34.037617,0,0
"2309",18,1407,4,12,45,0,4,204.5,196.5,0,6,74.137877,68.450816,0,0
"2310",18,1411,1,12,45,0,4,247,216,0,7,115.784001,88.544614,0,0
"2311",18,1411,2,12,45,0,4,187.5,165.5,0,7,40.755906,31.752944,0,0
"2312",18,1411,3,12,45,0,4,185,163,0,6,39.864517,30.946979,0,0
"2313",18,1411,4,12,45,0,4,158,144,0,7,66.783548,55.472827,0,0
"2314",18,1414,1,12,45,0,4,394.5,373.5,0,10,244.692893,219.33531,0,0
"2315",18,1414,2,12,45,0,4,265,233,0,9.5,95.732429,74.008086,0,0
"2316",18,1414,3,12,45,0,4,263,242,0,9,108.169625,91.585044,0,0
"2317",18,1414,4,11,45,0,5,75.5,66.5,0,3.5,7.904997,6.132691,0,0
"2318",18,1415,1,1,21,0,2,273.5,239.5,24,7,207.485887,172.52029,9.44849,0
"2319",18,1415,2,1,21,0,2,181,166,22,8,95.965538,82.565005,5.874784,0
"2320",18,1415,3,1,21,0,2,194.5,174.5,34,8,102.158812,85.751173,8.571904,0
"2321",18,1415,4,1,21,0,5,236.5,215.5,24,6.5,115.680615,100.735704,6.018796,0
"2322",18,1416,1,8,26,0,2,239.5,196.5,34,6,126.016116,88.182349,7.975457,0
"2323",18,1416,2,8,26,0,2,314.5,259.5,35,8,275.281401,199.577361,13.967268,0
"2324",18,1416,3,8,26,0,5,207.5,159.5,35,5.5,84.191414,55.283328,6.206826,0
"2325",18,1416,4,8,26,0,2,230,173,35,5.5,107.173294,67.172993,7.216193,0
"2326",18,1417,1,6,25,0,2,169,141,36,7.5,83.991876,60.551915,8.504994,0
"2327",18,1417,2,6,25,0,2,208,169,40,6,91.863584,64.131367,8.567673,0
"2328",18,1417,3,6,25,0,2,180,157,40,8.5,108.923963,82.682111,11.403473,0
"2329",18,1417,4,6,25,0,2,195.5,161.5,34,7,100.991685,71.945142,8.669599,0
"2330",18,1419,1,8,26,0,2,389.5,318.5,16,9,528.189218,385.770881,10.398799,0
"2331",18,1419,2,8,26,0,2,226.5,170.5,25,9,171.43815,107.562735,8.632837,0
"2332",18,1419,3,1,21,0,2,222.5,193.5,19,9.5,178.492697,144.49171,7.926155,0
"2333",18,1419,4,8,26,0,2,294.5,242.5,11,10,308.767428,223.292388,5.541786,0
"2334",18,1420,1,12,45,0,4,373,346,0,8.5,184.761134,158.980974,0,0
"2335",18,1420,3,12,45,0,4,257.5,237.5,0,6.5,134.892529,114.752104,0,0
"2336",18,1420,4,11,45,0,5,190.5,160.5,0,5,60.55495,42.984291,0,0
"2337",18,1424,1,11,45,0,5,131,115,0,5,29.176518,22.484672,0,0
"2338",18,1424,2,12,45,0,4,176.5,156.5,0,6,50.049138,39.349196,0,0
"2339",18,1424,3,12,45,0,4,209.5,185.5,0,6.5,57.151353,44.807044,0,0
"2340",18,1424,4,12,45,0,4,247.5,217.5,0,6.5,88.437998,68.297848,0,0
"2341",18,1429,1,11,45,0,5,82.5,75.5,0,2.5,7.554935,6.327275,0,0
"2342",18,1431,1,8,26,0,2,155,123,41,6.5,57.617634,39.419638,6.189303,0
"2343",18,1431,2,3,24,0,2,161.5,121.5,23,8.5,79.720131,50.881584,5.336034,0
"2344",18,1431,3,8,26,0,2,228.5,185.5,41,10,201.906357,139.477084,15.707235,0
"2345",18,1431,4,8,26,0,2,237.5,177.5,30,8,154.882248,96.254826,8.822644,0
"2346",18,1433,1,12,45,0,4,260,244,0,6.5,105.187902,92.640043,0,0
"2347",18,1433,3,11,45,0,5,177,167,0,8.5,74.018711,65.891277,0,0
"2348",18,1433,4,12,45,0,4,254.5,237.5,0,8.5,68.993348,60.084005,0,0
"2349",18,1433,2,11,45,0,5,163,147,0,6.5,52.967456,43.079294,0,0
"2350",18,1434,1,3,24,0,2,301.5,260.5,20,10,295.599284,237.438487,9.782566,0
"2351",18,1434,2,3,24,0,2,269.5,203.5,29,10.5,285.182124,191.044147,14.826603,0
"2352",18,1434,3,3,24,0,2,246,202,28,9.5,184.506744,137.950153,10.096988,0
"2353",18,1434,4,3,24,0,2,309,260,35,12,372.426291,289.667784,20.290636,0
"2354",18,1435,1,3,24,0,2,447.5,385.5,88,12,741.73326,599.180703,65.600358,0
"2355",18,1444,1,3,24,0,2,232.5,162.5,12,7,136.841683,82.293177,3.563516,0
"2356",18,1444,2,8,26,0,2,336.5,285.5,36,12.5,505.920915,382.964796,24.753699,0
"2357",18,1444,3,8,26,0,2,184.5,153.5,32,9.5,115.801448,84.005607,8.747237,0
"2358",18,1444,4,5,24,0,5,259.5,185.5,21,4,107.046738,66.469338,4.273399,0
"2359",18,1445,1,12,45,0,4,520,473,0,11,466.697292,386.145408,0,0
"2360",18,1445,2,12,45,0,4,338.5,314.5,0,6,196.250487,169.408305,0,0
"2361",18,1446,1,12,45,0,4,273,253,0,7,99.917634,85.813949,0,0
"2362",18,1446,2,12,45,0,4,184,160,0,5,44.77734,33.858102,0,0
"2363",18,1446,3,12,45,0,4,173.5,149.5,0,5,61.720713,45.826254,0,0
"2364",18,1446,4,12,45,0,4,246.5,220.5,0,5.5,61.414905,49.142486,0,0
"2365",18,1447,1,8,26,0,2,263.5,212.5,33,13,297.66538,203.957389,16.824538,0
"2366",18,1447,2,8,26,0,2,135,111,24,13,75.38258,53.906838,5.817546,0
"2367",18,1447,3,8,26,0,2,253.5,201.5,34,12,266.425762,179.296691,16.022692,0
"2368",18,1447,4,8,26,0,2,304,236,28,12.5,390.675326,262.213402,16.633881,0
"2369",18,1448,1,11,45,0,5,87.5,78.5,0,3,9.536914,7.675931,0,0
"2370",18,1448,2,11,45,0,5,91,83,0,4,12.40629,10.320847,0,0
"2371",18,1450,1,7,25,0,3,130.5,111.5,57,5,26.667095,19.770811,4.402807,0
"2372",18,1450,2,6,25,0,2,163.5,130.5,63,6,59.46396,40.60385,9.148658,0
"2373",18,1450,3,7,25,0,3,157,124,45,6,48.622913,32.763148,6.159639,0
"2374",18,1450,4,7,25,0,3,138,113,46,6.5,41.040194,28.925222,5.765762,0
"2375",18,1452,1,11,45,0,5,195.5,179.5,0,5,63.692841,53.69403,0,0
"2376",18,1452,2,1,21,0,2,282,245,34,9.5,278.177785,233.319398,16.906904,0
"2377",18,1452,3,1,21,0,2,269,227,29,10,214.609947,170.574173,11.795957,0
"2378",18,1452,4,1,21,0,2,188.5,164.5,12,6,75.181086,61.110062,2.536483,0
"2379",18,1453,1,8,26,0,2,305,232,36,11.5,380.888924,248.886296,20.396795,0
"2380",18,1453,2,8,26,0,2,361.5,301.5,51,12,561.862173,416.614984,35.361469,0
"2381",18,1453,3,8,26,0,2,322,232,48,10,363.911964,220.933687,24.058076,0
"2382",18,1453,4,8,26,0,2,276.5,220.5,48,11,289.369522,201.054468,21.875156,0
"2383",18,1454,1,8,26,0,2,244.5,196.5,32,11.5,232.131921,158.378909,13.655143,0
"2384",18,1454,2,8,26,0,2,195.5,148.5,31,10,130.989466,84.678357,9.146883,0
"2385",18,1454,3,8,26,0,2,190.5,159.5,36,8.5,117.902265,86.183731,9.590893,0
"2386",18,1454,4,6,25,0,2,232.5,190.5,30,16,293.912751,209.282343,19.530259,0
"2387",18,1459,1,5,24,0,5,215.5,151.5,34,6,91.279941,53.097801,6.685638,0
"2388",18,1459,2,3,24,0,2,308.5,242.5,57,9,276.504951,197.150867,23.202272,0
"2389",18,1459,3,5,24,0,5,192.5,127.5,34,5,68.684658,36.689814,5.546314,0
"2390",18,1459,4,3,24,0,2,293,227,36,10.5,316.823589,221.592634,18.582564,0
"2391",18,1460,1,8,26,0,2,454.5,389.5,54,14.5,1061.606455,821.003425,57.192393,0
"2392",18,1460,2,8,26,0,2,356.5,301.5,56,12.5,573.365249,432.35646,39.706413,0
"2393",18,1460,3,8,26,0,2,386.5,315.5,32,14.5,759.708059,553.661882,29.270759,0
"2394",18,1460,4,8,26,0,2,455,364,38,16,1102.929877,783.521385,42.843302,0
"2395",18,1469,1,8,26,0,2,461,363,10,17.5,1220.679298,849.631879,12.862787,0
"2396",18,1469,2,8,26,0,2,479.5,374.5,28,14,1130.076713,785.144732,31.245038,0
"2397",18,1469,3,8,26,0,2,396,321,16,13,737.389484,532.684391,14.285894,0
"2398",18,1469,4,8,26,1,2,498,410,14,18,1566.613257,1164.558668,159.036587,0
"2399",18,1473,1,9,26,0,3,135,76,10,3.5,29.360634,12.255275,1.018394,0
"2400",18,1473,2,8,26,0,2,228,161,13,7.5,144.747522,83.281048,3.911512,0
"2401",18,1473,3,8,26,0,2,303.5,248.5,10,11,343.590252,246.748511,5.456634,0
"2402",18,1473,4,8,26,0,2,354,309,6,7,296.259697,231.848143,2.447249,0
"2403",18,1476,1,8,26,1,2,380,302,6,10,524.283879,369.309562,33.938991,0
"2404",18,1476,4,8,26,0,2,384.5,264.5,10,7,457.301274,264.463387,5.760264,0
"2405",18,1476,2,8,26,0,2,266.5,197.5,12,8.5,232.503182,142.877728,5.003736,0
"2406",18,1476,3,8,26,1,2,365,313,7,10,542.356188,415.766355,41.165646,0
